alpha,mu,x0,x1
0.9973,0.49,-7.690000000000049,3.279999999999717
0.9973,0.5,-7.530000000000053,3.2899999999997167
0.9973,0.51,-7.370000000000056,3.2999999999997165
0.9973,0.52,-7.220000000000059,3.3099999999997163
0.9973,0.53,-7.0700000000000625,3.319999999999716
0.9973,0.54,-6.930000000000065,3.329999999999716
0.9973,0.55,-6.800000000000068,3.3399999999997156
0.9973,0.56,-6.670000000000071,3.3499999999997154
0.9973,0.5700000000000001,-6.540000000000074,3.359999999999715
0.9973,0.58,-6.420000000000076,3.369999999999715
0.9973,0.59,-6.300000000000079,3.379999999999715
0.9973,0.6,-6.180000000000081,3.3899999999997146
0.9973,0.61,-6.070000000000084,3.3999999999997144
0.9973,0.62,-5.960000000000086,3.409999999999714
0.9973,0.63,-5.860000000000088,3.419999999999714
0.9973,0.64,-5.76000000000009,3.4299999999997137
0.9973,0.65,-5.6600000000000925,3.4399999999997135
0.9973,0.66,-5.560000000000095,3.4499999999997133
0.9973,0.67,-5.470000000000097,3.459999999999713
0.9973,0.68,-5.3800000000000985,3.469999999999713
0.9973,0.6900000000000001,-5.2900000000001,3.4799999999997127
0.9973,0.7000000000000001,-5.210000000000102,3.4899999999997124
0.9973,0.71,-5.120000000000104,3.4999999999997122
0.9973,0.72,-5.040000000000106,3.509999999999712
0.9973,0.73,-4.960000000000107,3.519999999999712
0.9973,0.74,-4.880000000000109,3.5299999999997116
0.9973,0.75,-4.810000000000111,3.5399999999997114
0.9973,0.76,-4.740000000000112,3.549999999999711
0.9973,0.77,-4.660000000000114,3.559999999999711
0.9973,0.78,-4.590000000000115,3.5699999999997107
0.9973,0.79,-4.530000000000117,3.5799999999997105
0.9973,0.8,-4.460000000000118,3.5899999999997103
0.9973,0.81,-4.39000000000012,3.59999999999971
0.9973,0.8200000000000001,-4.330000000000121,3.60999999999971
0.9973,0.8300000000000001,-4.270000000000122,3.6199999999997097
0.9973,0.84,-4.210000000000123,3.6299999999997095
0.9973,0.85,-4.150000000000125,3.6399999999997092
0.9973,0.86,-4.090000000000126,3.649999999999709
0.9973,0.87,-4.030000000000127,3.659999999999709
0.9973,0.88,-3.9800000000001283,3.6699999999997086
0.9973,0.89,-3.9200000000001296,3.6799999999997084
0.9973,0.9,-3.8700000000001307,3.689999999999708
0.9973,0.91,-3.8200000000001317,3.699999999999708
0.9973,0.92,-3.770000000000133,3.7099999999997078
0.9973,0.93,-3.710000000000134,3.7199999999997075
0.9973,0.9400000000000001,-3.670000000000135,3.7299999999997073
0.9973,0.9500000000000001,-3.620000000000136,3.739999999999707
0.9973,0.96,-3.570000000000137,3.749999999999707
0.9973,0.97,-3.520000000000138,3.7599999999997067
0.9973,0.98,-3.480000000000139,3.7699999999997065
0.9973,0.99,-3.43000000000014,3.7799999999997063
0.9973,1.0,-3.390000000000141,3.789999999999706
0.9973,1.01,-3.340000000000142,3.799999999999706
0.9973,1.02,-3.300000000000143,3.8099999999997056
0.9973,1.03,-3.2600000000001437,3.8199999999997054
0.9973,1.04,-3.2200000000001445,3.829999999999705
0.9973,1.05,-3.1800000000001454,3.839999999999705
0.9973,1.06,-3.1400000000001462,3.8499999999997048
0.9973,1.07,-3.100000000000147,3.8599999999997046
0.9973,1.08,-3.060000000000148,3.8699999999997043
0.9973,1.09,-3.020000000000149,3.879999999999704
0.9973,1.1,-2.9800000000001496,3.889999999999704
0.9973,1.11,-2.9500000000001503,3.8999999999997037
0.9973,1.12,-2.910000000000151,3.9099999999997035
0.9973,1.1300000000000001,-2.870000000000152,3.9199999999997033
0.9973,1.1400000000000001,-2.8400000000001526,3.929999999999703
0.9973,1.1500000000000001,-2.8000000000001535,3.939999999999703
0.9973,1.16,-2.770000000000154,3.9499999999997026
0.9973,1.17,-2.7400000000001548,3.9599999999997024
0.9973,1.18,-2.7000000000001556,3.969999999999702
0.9973,1.19,-2.6700000000001562,3.979999999999702
0.9973,1.2,-2.640000000000157,3.989999999999702
0.9973,1.21,-2.6200000000001573,3.9999999999997016
0.9973,1.22,-2.6000000000001577,4.019999999999701
0.9973,1.23,-2.5700000000001584,4.029999999999701
0.9973,1.24,-2.540000000000159,4.039999999999701
0.9973,1.25,-2.5100000000001597,4.0499999999997005
0.9973,1.26,-2.4800000000001603,4.0599999999997
0.9973,1.27,-2.450000000000161,4.0699999999997
0.9973,1.28,-2.4200000000001616,4.0799999999997
0.9973,1.29,-2.390000000000162,4.0899999999997
0.9973,1.3,-2.360000000000163,4.099999999999699
0.9973,1.31,-2.3300000000001635,4.109999999999699
0.9973,1.32,-2.310000000000164,4.119999999999699
0.9973,1.33,-2.300000000000164,4.129999999999699
0.9973,1.34,-2.2700000000001648,4.149999999999698
0.9973,1.35,-2.2400000000001654,4.159999999999698
0.9973,1.36,-2.220000000000166,4.169999999999698
0.9973,1.37,-2.1900000000001665,4.179999999999698
0.9973,1.3800000000000001,-2.170000000000167,4.1899999999996975
0.9973,1.3900000000000001,-2.1400000000001675,4.199999999999697
0.9973,1.4000000000000001,-2.120000000000168,4.209999999999697
0.9973,1.41,-2.110000000000168,4.219999999999697
0.9973,1.42,-2.0900000000001686,4.2399999999996965
0.9973,1.43,-2.0600000000001693,4.249999999999696
0.9973,1.44,-2.0400000000001697,4.259999999999696
0.9973,1.45,-2.0100000000001703,4.269999999999696
0.9973,1.46,-1.9900000000001707,4.279999999999696
0.9973,1.47,-1.9700000000001712,4.289999999999695
0.9973,1.48,-1.9600000000001714,4.299999999999695
0.9973,1.49,-1.9400000000001718,4.319999999999695
0.9973,1.5,-1.9100000000001724,4.3299999999996945
0.9973,1.51,-1.8900000000001729,4.339999999999694
0.9973,1.52,-1.8700000000001733,4.349999999999694
0.9973,1.53,-1.8500000000001737,4.359999999999694
0.9973,1.54,-1.840000000000174,4.369999999999694
0.9973,1.55,-1.8200000000001744,4.389999999999693
0.9973,1.56,-1.8000000000001748,4.399999999999693
0.9973,1.57,-1.7800000000001752,4.409999999999693
0.9973,1.58,-1.7600000000001756,4.419999999999693
0.9973,1.59,-1.740000000000176,4.429999999999692
0.9973,1.6,-1.7300000000001763,4.439999999999692
0.9973,1.61,-1.7100000000001767,4.459999999999692
0.9973,1.62,-1.6900000000001771,4.4699999999996916
0.9973,1.6300000000000001,-1.6700000000001776,4.479999999999691
0.9973,1.6400000000000001,-1.650000000000178,4.489999999999691
0.9973,1.6500000000000001,-1.6400000000001782,4.499999999999691
0.9973,1.6600000000000001,-1.6300000000001784,4.509999999999691
0.9973,1.67,-1.6100000000001788,4.52999999999969
0.9973,1.68,-1.5900000000001793,4.53999999999969
0.9973,1.69,-1.5700000000001797,4.54999999999969
0.9973,1.7,-1.5500000000001801,4.55999999999969
0.9973,1.71,-1.5400000000001803,4.569999999999689
0.9973,1.72,-1.5300000000001805,4.579999999999689
0.9973,1.73,-1.510000000000181,4.599999999999689
0.9973,1.74,-1.4900000000001814,4.609999999999689
0.9973,1.75,-1.4700000000001818,4.619999999999688
0.9973,1.76,-1.460000000000182,4.629999999999688
0.9973,1.77,-1.4500000000001823,4.639999999999688
0.9973,1.78,-1.4300000000001827,4.6599999999996875
0.9973,1.79,-1.420000000000183,4.669999999999687
0.9973,1.8,-1.4000000000001833,4.679999999999687
0.9973,1.81,-1.3800000000001837,4.689999999999687
0.9973,1.82,-1.370000000000184,4.699999999999687
0.9973,1.83,-1.3600000000001842,4.709999999999686
0.9973,1.84,-1.3400000000001846,4.729999999999686
0.9973,1.85,-1.3300000000001848,4.739999999999686
0.9973,1.86,-1.3100000000001852,4.749999999999686
0.9973,1.87,-1.3000000000001855,4.759999999999685
0.9973,1.8800000000000001,-1.2900000000001857,4.769999999999685
0.9973,1.8900000000000001,-1.270000000000186,4.789999999999685
0.9973,1.9000000000000001,-1.2600000000001863,4.7999999999996845
0.9973,1.9100000000000001,-1.2400000000001867,4.809999999999684
0.9973,1.92,-1.230000000000187,4.819999999999684
0.9973,1.93,-1.2200000000001872,4.829999999999684
0.9973,1.94,-1.2100000000001874,4.839999999999684
0.9973,1.95,-1.1900000000001878,4.859999999999683
0.9973,1.96,-1.180000000000188,4.869999999999683
0.9973,1.97,-1.1600000000001884,4.879999999999683
0.9973,1.98,-1.1500000000001886,4.889999999999683
0.9973,1.99,-1.1400000000001889,4.899999999999682
0.9973,2.0,-1.130000000000189,4.909999999999682
0.9973,2.0100000000000002,-1.1100000000001895,4.929999999999682
0.9973,2.02,-1.1000000000001897,4.9399999999996815
0.9973,2.0300000000000002,-1.0800000000001901,4.949999999999681
0.9973,2.04,-1.0700000000001904,4.959999999999681
0.9973,2.05,-1.0600000000001906,4.969999999999681
0.9973,2.06,-1.0500000000001908,4.979999999999681
0.9973,2.07,-1.0300000000001912,4.99999999999968
0.9973,2.08,-1.0200000000001914,5.00999999999968
0.9973,2.09,-1.0000000000001918,5.01999999999968
0.9973,2.1,-0.9900000000001921,5.02999999999968
0.9973,2.11,-0.9800000000001923,5.039999999999679
0.9973,2.12,-0.9700000000001925,5.049999999999679
0.9973,2.13,-0.9600000000001927,5.059999999999679
0.9973,2.14,-0.9400000000001931,5.0799999999996786
0.9973,2.15,-0.9300000000001933,5.089999999999678
0.9973,2.16,-0.9200000000001936,5.099999999999678
0.9973,2.17,-0.9100000000001938,5.109999999999678
0.9973,2.18,-0.900000000000194,5.119999999999678
0.9973,2.19,-0.8900000000001942,5.1299999999996775
0.9973,2.2,-0.8700000000001946,5.149999999999677
0.9973,2.21,-0.8600000000001948,5.159999999999677
0.9973,2.22,-0.850000000000195,5.169999999999677
0.9973,2.23,-0.8300000000001955,5.179999999999676
0.9973,2.24,-0.8200000000001957,5.189999999999676
0.9973,2.25,-0.8100000000001959,5.199999999999676
0.9973,2.2600000000000002,-0.8000000000001961,5.209999999999676
0.9973,2.27,-0.7900000000001963,5.219999999999676
0.9973,2.2800000000000002,-0.7800000000001965,5.229999999999675
0.9973,2.29,-0.760000000000197,5.249999999999675
0.9973,2.3000000000000003,-0.7500000000001972,5.259999999999675
0.9973,2.31,-0.7400000000001974,5.2699999999996745
0.9973,2.32,-0.7300000000001976,5.279999999999674
0.9973,2.33,-0.7200000000001978,5.289999999999674
0.9973,2.34,-0.710000000000198,5.299999999999674
0.9973,2.35,-0.7000000000001982,5.309999999999674
0.9973,2.36,-0.6800000000001987,5.329999999999673
0.9973,2.37,-0.6700000000001989,5.339999999999673
0.9973,2.38,-0.6600000000001991,5.349999999999673
0.9973,2.39,-0.6500000000001993,5.359999999999673
0.9973,2.4,-0.6400000000001995,5.369999999999672
0.9973,2.41,-0.6300000000001997,5.379999999999672
0.9973,2.42,-0.6200000000002,5.389999999999672
0.9973,2.43,-0.6100000000002002,5.399999999999672
0.9973,2.44,-0.5900000000002006,5.419999999999671
0.9973,2.45,-0.5800000000002008,5.429999999999671
0.9973,2.46,-0.570000000000201,5.439999999999671
0.9973,2.47,-0.5600000000002012,5.449999999999671
0.9973,2.48,-0.5500000000002014,5.4599999999996705
0.9973,2.49,-0.5400000000002017,5.46999999999967
0.9973,2.5,-0.5300000000002019,5.47999999999967
0.9973,2.5100000000000002,-0.5200000000002021,5.48999999999967
0.9973,2.52,-0.5100000000002023,5.49999999999967
0.9973,2.5300000000000002,-0.5000000000002025,5.509999999999669
0.9973,2.54,-0.48000000000020293,5.529999999999669
0.9973,2.5500000000000003,-0.47000000000020314,5.539999999999669
0.9973,2.56,-0.46000000000020336,5.5499999999996685
0.9973,2.57,-0.45000000000020357,5.559999999999668
0.9973,2.58,-0.4400000000002038,5.569999999999668
0.9973,2.59,-0.430000000000204,5.579999999999668
0.9973,2.6,-0.4200000000002042,5.589999999999668
0.9973,2.61,-0.4100000000002044,5.5999999999996675
0.9973,2.62,-0.40000000000020464,5.609999999999667
0.9973,2.63,-0.39000000000020485,5.619999999999667
0.9973,2.64,-0.38000000000020506,5.629999999999667
0.9973,2.65,-0.3700000000002053,5.639999999999667
0.9973,2.66,-0.3600000000002055,5.649999999999666
0.9973,2.67,-0.3500000000002057,5.659999999999666
0.9973,2.68,-0.33000000000020613,5.679999999999666
0.9973,2.69,-0.32000000000020634,5.6899999999996655
0.9973,2.7,-0.31000000000020655,5.699999999999665
0.9973,2.71,-0.30000000000020677,5.709999999999665
0.9973,2.72,-0.290000000000207,5.719999999999665
0.9973,2.73,-0.2800000000002072,5.729999999999665
0.9973,2.74,-0.2700000000002074,5.7399999999996645
0.9973,2.75,-0.2600000000002076,5.749999999999664
0.9973,2.7600000000000002,-0.25000000000020783,5.759999999999664
0.9973,2.77,-0.23000000000020826,5.769999999999664
0.9973,2.7800000000000002,-0.22000000000020847,5.779999999999664
0.9973,2.79,-0.2100000000002087,5.789999999999663
0.9973,2.8000000000000003,-0.2000000000002089,5.799999999999663
0.9973,2.81,-0.1900000000002091,5.809999999999663
0.9973,2.82,-0.18000000000020933,5.819999999999663
0.9973,2.83,-0.17000000000020954,5.829999999999663
0.9973,2.84,-0.16000000000020975,5.839999999999662
0.9973,2.85,-0.15000000000020997,5.849999999999662
0.9973,2.86,-0.14000000000021018,5.859999999999662
0.9973,2.87,-0.1300000000002104,5.869999999999662
0.9973,2.88,-0.1200000000002106,5.8799999999996615
0.9973,2.89,-0.11000000000021082,5.889999999999661
0.9973,2.9,-0.10000000000021103,5.899999999999661
0.9973,2.91,-0.09000000000021124,5.909999999999661
0.9973,2.92,-0.08000000000021146,5.919999999999661
0.9973,2.93,-0.07000000000021167,5.92999999999966
0.9973,2.94,-0.060000000000211884,5.93999999999966
0.9973,2.95,-0.0500000000002121,5.94999999999966
0.9973,2.96,-0.04000000000021231,5.95999999999966
0.9973,2.97,-0.030000000000212523,5.96999999999966
0.9973,2.98,-0.020000000000212736,5.979999999999659
0.9973,2.99,-0.01000000000021295,5.989999999999659
0.9973,3.0,-2.1316282072803006e-13,5.999999999999659
0.9973,3.0100000000000002,0.009999999999786624,6.009999999999657
0.9973,3.02,0.01999999999978641,6.0199999999996585
0.9973,3.0300000000000002,0.029999999999786198,6.02999999999966
0.9973,3.04,0.039999999999785985,6.039999999999658
0.9973,3.0500000000000003,0.04999999999978577,6.049999999999656
0.9973,3.06,0.05999999999978556,6.059999999999658
0.9973,3.0700000000000003,0.06999999999978535,6.069999999999659
0.9973,3.08,0.07999999999978513,6.079999999999657
0.9973,3.09,0.08999999999978492,6.089999999999655
0.9973,3.1,0.0999999999997847,6.099999999999657
0.9973,3.11,0.10999999999978449,6.109999999999658
0.9973,3.12,0.11999999999978428,6.119999999999656
0.9973,3.13,0.12999999999978407,6.129999999999654
0.9973,3.14,0.13999999999978385,6.139999999999656
0.9973,3.15,0.14999999999978364,6.1499999999996575
0.9973,3.16,0.15999999999978343,6.1599999999996555
0.9973,3.17,0.1699999999997832,6.1699999999996535
0.9973,3.18,0.179999999999783,6.179999999999655
0.9973,3.19,0.1899999999997828,6.189999999999657
0.9973,3.2,0.19999999999978257,6.199999999999655
0.9973,3.21,0.20999999999978236,6.209999999999653
0.9973,3.22,0.21999999999978215,6.219999999999654
0.9973,3.23,0.22999999999978193,6.229999999999656
0.9973,3.24,0.23999999999978172,6.239999999999654
0.9973,3.25,0.2499999999997815,6.249999999999652
0.9973,3.2600000000000002,0.2599999999997813,6.259999999999653
0.9973,3.27,0.2699999999997811,6.269999999999655
0.9973,3.2800000000000002,0.27999999999978087,6.279999999999653
0.9973,3.29,0.28999999999978066,6.289999999999651
0.9973,3.3000000000000003,0.29999999999978044,6.2999999999996525
0.9973,3.31,0.30999999999978023,6.309999999999654
0.9973,3.3200000000000003,0.31999999999978,6.319999999999652
0.9973,3.33,0.3299999999997798,6.32999999999965
0.9973,3.34,0.3399999999997796,6.339999999999652
0.9973,3.35,0.3499999999997794,6.349999999999653
0.9973,3.36,0.35999999999977916,6.359999999999651
0.9973,3.37,0.36999999999977895,6.369999999999649
0.9973,3.38,0.37999999999977874,6.379999999999651
0.9973,3.39,0.3899999999997785,6.389999999999652
0.9973,3.4,0.3999999999997783,6.39999999999965
0.9973,3.41,0.4099999999997781,6.409999999999648
0.9973,3.42,0.4199999999997779,6.41999999999965
0.9973,3.43,0.42999999999977767,6.4299999999996515
0.9973,3.44,0.43999999999977746,6.43999999999965
0.9973,3.45,0.44999999999977724,6.449999999999648
0.9973,3.46,0.45999999999977703,6.459999999999649
0.9973,3.47,0.4699999999997768,6.469999999999651
0.9973,3.48,0.4799999999997766,6.479999999999649
0.9973,3.49,0.4899999999997764,6.489999999999647
0.9973,3.5,0.4999999999997762,6.499999999999648
0.9973,3.5100000000000002,0.509999999999776,6.50999999999965
0.9973,3.52,0.5199999999997758,6.519999999999648
0.9973,3.5300000000000002,0.5299999999997755,6.529999999999646
0.9973,3.54,0.5399999999997753,6.539999999999647
0.9973,3.5500000000000003,0.5499999999997751,6.549999999999649
0.9973,3.56,0.5599999999997749,6.559999999999647
0.9973,3.5700000000000003,0.5699999999997747,6.569999999999645
0.9973,3.58,0.5799999999997745,6.579999999999647
0.9973,3.59,0.5899999999997743,6.589999999999648
0.9973,3.6,0.599999999999774,6.599999999999646
0.9973,3.61,0.6099999999997738,6.609999999999644
0.9973,3.62,0.6199999999997736,6.619999999999646
0.9973,3.63,0.6299999999997734,6.629999999999647
0.9973,3.64,0.6399999999997732,6.639999999999645
0.9973,3.65,0.649999999999773,6.649999999999643
0.9973,3.66,0.6599999999997728,6.659999999999645
0.9973,3.67,0.6699999999997726,6.669999999999646
0.9973,3.68,0.6799999999997723,6.6799999999996444
0.9973,3.69,0.6899999999997721,6.6899999999996425
0.9973,3.7,0.6999999999997719,6.699999999999644
0.9973,3.71,0.7099999999997717,6.709999999999646
0.9973,3.72,0.7199999999997715,6.719999999999644
0.9973,3.73,0.7299999999997713,6.729999999999642
0.9973,3.74,0.7399999999997711,6.739999999999643
0.9973,3.75,0.7499999999997708,6.749999999999645
0.9973,3.7600000000000002,0.7599999999997706,6.759999999999643
0.9973,3.77,0.7699999999997704,6.769999999999641
0.9973,3.7800000000000002,0.7799999999997702,6.779999999999642
0.9973,3.79,0.78999999999977,6.789999999999644
0.9973,3.8000000000000003,0.7999999999997698,6.799999999999642
0.9973,3.81,0.8099999999997696,6.80999999999964
0.9973,3.8200000000000003,0.8199999999997694,6.8199999999996415
0.9973,3.83,0.8299999999997691,6.829999999999643
0.9973,3.84,0.8399999999997689,6.839999999999641
0.9973,3.85,0.8499999999997687,6.849999999999639
0.9973,3.86,0.8599999999997685,6.859999999999641
0.9973,3.87,0.8699999999997683,6.869999999999642
0.9973,3.88,0.8799999999997681,6.87999999999964
0.9973,3.89,0.8899999999997679,6.889999999999638
0.9973,3.9,0.8999999999997677,6.89999999999964
0.9973,3.91,0.9099999999997674,6.909999999999641
0.9973,3.92,0.9199999999997672,6.919999999999639
0.9973,3.93,0.929999999999767,6.929999999999637
0.9973,3.94,0.9399999999997668,6.939999999999639
0.9973,3.95,0.9499999999997666,6.9499999999996405
0.9973,3.96,0.9599999999997664,6.9599999999996385
0.9973,3.97,0.9699999999997662,6.9699999999996365
0.9973,3.98,0.979999999999766,6.979999999999638
0.9973,3.99,0.9899999999997657,6.98999999999964
0.9973,4.0,0.9999999999997655,6.999999999999638
0.9973,4.01,1.0099999999997653,7.009999999999636
0.9973,4.0200000000000005,1.019999999999765,7.019999999999637
0.9973,4.03,1.0299999999997649,7.029999999999639
0.9973,4.04,1.0399999999997647,7.039999999999637
0.9973,4.05,1.0499999999997645,7.049999999999635
0.9973,4.0600000000000005,1.0599999999997642,7.059999999999636
0.9973,4.07,1.069999999999764,7.069999999999638
0.9973,4.08,1.0799999999997638,7.079999999999636
0.9973,4.09,1.0899999999997636,7.089999999999634
0.9973,4.1,1.0999999999997634,7.0999999999996355
0.9973,4.11,1.1099999999997632,7.109999999999637
0.9973,4.12,1.119999999999763,7.119999999999635
0.9973,4.13,1.1299999999997627,7.129999999999633
0.9973,4.14,1.1399999999997625,7.139999999999635
0.9973,4.15,1.1499999999997623,7.149999999999636
0.9973,4.16,1.159999999999762,7.159999999999634
0.9973,4.17,1.169999999999762,7.169999999999632
0.9973,4.18,1.1799999999997617,7.179999999999634
0.9973,4.19,1.1899999999997615,7.189999999999635
0.9973,4.2,1.1999999999997613,7.199999999999633
0.9973,4.21,1.209999999999761,7.209999999999631
0.9973,4.22,1.2199999999997608,7.219999999999633
0.9973,4.23,1.2299999999997606,7.2299999999996345
0.9973,4.24,1.2399999999997604,7.2399999999996325
0.9973,4.25,1.2499999999997602,7.2499999999996305
0.9973,4.26,1.25999999999976,7.259999999999632
0.9973,4.2700000000000005,1.2699999999997598,7.269999999999634
0.9973,4.28,1.2799999999997596,7.279999999999632
0.9973,4.29,1.2899999999997593,7.28999999999963
0.9973,4.3,1.2999999999997591,7.299999999999631
0.9973,4.3100000000000005,1.309999999999759,7.309999999999633
0.9973,4.32,1.3199999999997587,7.319999999999631
0.9973,4.33,1.3299999999997585,7.329999999999629
0.9973,4.34,1.3399999999997583,7.33999999999963
0.9973,4.3500000000000005,1.349999999999758,7.349999999999632
0.9973,4.36,1.3599999999997578,7.35999999999963
0.9973,4.37,1.3699999999997576,7.369999999999628
0.9973,4.38,1.3799999999997574,7.3799999999996295
0.9973,4.39,1.3899999999997572,7.389999999999631
0.9973,4.4,1.399999999999757,7.399999999999629
0.9973,4.41,1.4099999999997568,7.409999999999627
0.9973,4.42,1.4199999999997566,7.419999999999629
0.9973,4.43,1.4299999999997564,7.42999999999963
0.9973,4.44,1.4399999999997561,7.439999999999628
0.9973,4.45,1.449999999999756,7.449999999999626
0.9973,4.46,1.4599999999997557,7.459999999999628
0.9973,4.47,1.4699999999997555,7.469999999999629
0.9973,4.48,1.4799999999997553,7.479999999999627
0.9973,4.49,1.489999999999755,7.489999999999625
0.9973,4.5,1.4999999999997549,7.499999999999627
0.9973,4.51,1.5099999999997546,7.5099999999996285
0.9973,4.5200000000000005,1.5199999999997544,7.5199999999996265
0.9973,4.53,1.5299999999997542,7.5299999999996245
0.9973,4.54,1.539999999999754,7.539999999999626
0.9973,4.55,1.5499999999997538,7.549999999999628
0.9973,4.5600000000000005,1.5599999999997536,7.559999999999626
0.9973,4.57,1.5699999999997534,7.569999999999624
0.9973,4.58,1.5799999999997532,7.579999999999625
0.9973,4.59,1.589999999999753,7.589999999999627
0.9973,4.6000000000000005,1.5999999999997527,7.599999999999625
0.9973,4.61,1.6099999999997525,7.609999999999623
0.9973,4.62,1.6199999999997523,7.619999999999624
0.9973,4.63,1.629999999999752,7.629999999999626
0.9973,4.64,1.6399999999997519,7.639999999999624
0.9973,4.65,1.6499999999997517,7.649999999999622
0.9973,4.66,1.6599999999997515,7.6599999999996236
0.9973,4.67,1.6699999999997512,7.669999999999625
0.9973,4.68,1.679999999999751,7.679999999999623
0.9973,4.69,1.6899999999997508,7.689999999999621
0.9973,4.7,1.6999999999997506,7.699999999999623
0.9973,4.71,1.7099999999997504,7.709999999999624
0.9973,4.72,1.7199999999997502,7.719999999999622
0.9973,4.73,1.72999999999975,7.72999999999962
0.9973,4.74,1.7399999999997497,7.739999999999622
0.9973,4.75,1.7499999999997495,7.749999999999623
0.9973,4.76,1.7599999999997493,7.759999999999621
0.9973,4.7700000000000005,1.769999999999749,7.769999999999619
0.9973,4.78,1.779999999999749,7.779999999999621
0.9973,4.79,1.7899999999997487,7.789999999999623
0.9973,4.8,1.7999999999997485,7.799999999999621
0.9973,4.8100000000000005,1.8099999999997483,7.809999999999619
0.9973,4.82,1.819999999999748,7.81999999999962
0.9973,4.83,1.8299999999997478,7.829999999999622
0.9973,4.84,1.8399999999997476,7.83999999999962
0.9973,4.8500000000000005,1.8499999999997474,7.849999999999618
0.9973,4.86,1.8599999999997472,7.859999999999619
0.9973,4.87,1.869999999999747,7.869999999999621
0.9973,4.88,1.8799999999997468,7.879999999999619
0.9973,4.89,1.8899999999997465,7.889999999999617
0.9973,4.9,1.8999999999997463,7.899999999999618
0.9973,4.91,1.9099999999997461,7.90999999999962
0.9973,4.92,1.919999999999746,7.919999999999618
0.9973,4.93,1.9299999999997457,7.929999999999616
0.9973,4.94,1.9399999999997455,7.939999999999618
0.9973,4.95,1.9499999999997453,7.949999999999619
0.9973,4.96,1.959999999999745,7.959999999999617
0.9973,4.97,1.9699999999997448,7.969999999999615
0.9973,4.98,1.9799999999997446,7.979999999999617
0.9973,4.99,1.9899999999997444,7.989999999999618
0.9973,5.0,1.9999999999997442,7.999999999999616
0.9973,5.01,2.009999999999744,8.009999999999614
0.9973,5.0200000000000005,2.019999999999744,8.019999999999616
0.9973,5.03,2.0299999999997436,8.029999999999617
0.9973,5.04,2.0399999999997434,8.039999999999615
0.9973,5.05,2.049999999999743,8.049999999999613
0.9973,5.0600000000000005,2.059999999999743,8.059999999999615
0.9973,5.07,2.0699999999997427,8.069999999999617
0.9973,5.08,2.0799999999997425,8.079999999999615
0.9973,5.09,2.0899999999997423,8.089999999999613
0.9973,5.1000000000000005,2.099999999999742,8.099999999999614
0.9973,5.11,2.109999999999742,8.109999999999616
0.9973,5.12,2.1199999999997416,8.119999999999614
0.9973,5.13,2.1299999999997414,8.129999999999612
0.9973,5.14,2.139999999999741,8.139999999999613
0.9973,5.15,2.149999999999741,8.149999999999615
0.9973,5.16,2.159999999999741,8.159999999999613
0.9973,5.17,2.1699999999997406,8.169999999999611
0.9973,5.18,2.1799999999997404,8.179999999999612
0.9973,5.19,2.18999999999974,8.189999999999614
0.9973,5.2,2.19999999999974,8.199999999999612
